



Trustor	Trustee	Sign	RES	YEA
3724	1768	-1	-1	2008
85	1768	-1	-1	2008
552	1768	-1	-1	2008
4518	1768	-1	-1	2008
816	1768	-1	-1	2008
4073	1768	-1	-1	2008
222	1768	-1	-1	2008
3402	1768	-1	-1	2008
621	1768	-1	-1	2008
105	1768	-1	-1	2008
577	1768	-1	-1	2008
4529	1768	-1	-1	2008
2394	1768	-1	-1	2008
3098	4164	1	-1	2008
2163	4164	1	-1	2008
4046	4164	1	-1	2008
2330	4164	1	-1	2008
817	4164	1	-1	2008
3248	4164	1	-1	2008
585	4164	1	-1	2008
3940	4164	1	-1	2008
3976	4164	1	-1	2008
3458	4164	1	-1	2008
2953	4164	1	-1	2008
4487	4164	1	-1	2008
4130	4164	1	-1	2008
2370	4164	1	-1	2008
2185	4164	1	-1	2008
3113	4164	1	-1	2008
4089	4164	1	-1	2008
2905	4164	1	-1	2008
3086	4164	1	-1	2008
4162	4164	1	-1	2008
120	4164	1	-1	2008
1785	4164	1	-1	2008
3058	4164	1	-1	2008
4170	4164	1	-1	2008
1926	4164	1	-1	2008
905	4164	1	-1	2008
4099	4164	1	-1	2008
584	4164	1	-1	2008
3282	4164	1	-1	2008
3470	4164	1	-1	2008
2361	4164	1	-1	2008
2399	4164	1	-1	2008
4031	4164	1	-1	2008
4285	4164	1	-1	2008
4184	4164	1	-1	2008
4034	4164	1	-1	2008
202	4164	1	-1	2008
85	4164	1	-1	2008
4048	4164	1	-1	2008
3715	4164	1	-1	2008
3919	4164	1	-1	2008
3945	4164	1	-1	2008
3416	4164	1	-1	2008
18	4164	1	-1	2008
523	4164	1	-1	2008
352	4164	1	-1	2008
2873	4164	1	-1	2008
2215	4164	1	-1	2008
43	4164	1	-1	2008
3951	4164	1	-1	2008
1000	4164	1	-1	2008
3371	4164	-1	-1	2008
349	4164	-1	-1	2008
457	4164	-1	-1	2008
1922	4164	-1	-1	2008
4092	4164	-1	-1	2008
2126	4164	-1	-1	2008
210	4164	-1	-1	2008
3311	4164	-1	-1	2008
417	4164	-1	-1	2008
3149	4164	-1	-1	2008
2933	4164	-1	-1	2008
2090	4164	-1	-1	2008
2364	4164	-1	-1	2008
3777	4164	-1	-1	2008
2249	4164	-1	-1	2008
4141	4164	-1	-1	2008
4158	4164	-1	-1	2008
2470	4164	-1	-1	2008
3943	4164	-1	-1	2008
3636	4164	-1	-1	2008
4012	4164	0	-1	2008
1973	4164	0	-1	2008
2482	4164	0	-1	2008
955	4164	0	-1	2008
390	4164	0	-1	2008
3738	4164	0	-1	2008
1117	4164	0	-1	2008
4501	4164	0	-1	2008
2503	3641	1	-1	2008
349	3641	1	-1	2008
4598	3641	1	-1	2008
417	3641	1	-1	2008
749	3641	1	-1	2008
74	3641	1	-1	2008
4024	3641	1	-1	2008
4449	3641	1	-1	2008
1684	3641	1	-1	2008
424	3641	1	-1	2008
3377	3641	1	-1	2008
206	3641	1	-1	2008
2130	3641	1	-1	2008
4352	3641	1	-1	2008
3371	3641	-1	-1	2008
2644	3641	-1	-1	2008
2394	3641	-1	-1	2008
2563	3641	-1	-1	2008
391	3641	-1	-1	2008
85	3641	-1	-1	2008
4073	3641	-1	-1	2008
4068	3641	-1	-1	2008
4837	3641	-1	-1	2008
369	3641	-1	-1	2008
202	3641	-1	-1	2008
2373	3641	-1	-1	2008
3646	3641	-1	-1	2008
1605	3641	-1	-1	2008
1922	3641	-1	-1	2008
2007	3641	-1	-1	2008
2367	3641	-1	-1	2008
584	3641	-1	-1	2008
101	3641	-1	-1	2008
2829	3641	0	-1	2008
1012	3641	0	-1	2008
2608	3641	0	-1	2008
257	10591	1	-1	2008
2185	10591	-1	-1	2008
444	10591	-1	-1	2008
356	10591	-1	-1	2008
4770	10591	-1	-1	2008
905	10591	0	-1	2008
3973	10591	0	-1	2008
3105	10591	0	-1	2008
4012	1257	1	-1	2008
230	1257	1	-1	2008
4163	1257	1	-1	2008
3939	1257	1	-1	2008
202	1257	1	-1	2008
4037	1257	1	-1	2008
3878	1257	1	-1	2008
4092	1257	1	-1	2008
3086	1257	1	-1	2008
4215	1257	1	-1	2008
827	1257	1	-1	2008
2600	1257	1	-1	2008
5200	1257	1	-1	2008
3458	1257	1	-1	2008
4463	1257	1	-1	2008
4173	1257	1	-1	2008
5201	1257	1	-1	2008
4083	1257	-1	-1	2008
817	1257	-1	-1	2008
2044	1257	-1	-1	2008
352	1257	-1	-1	2008
3988	1257	-1	-1	2008
1785	1257	-1	-1	2008
2004	1257	-1	-1	2008
3311	1257	-1	-1	2008
3058	1257	-1	-1	2008
2857	1257	-1	-1	2008
2546	1257	-1	-1	2008
4517	1257	-1	-1	2008
3919	1257	-1	-1	2008
4053	1257	-1	-1	2008
391	1257	-1	-1	2008
2083	1257	-1	-1	2008
5192	1257	-1	-1	2008
4632	1257	-1	-1	2008
2654	1257	-1	-1	2008
4284	1257	-1	-1	2008
4091	1257	-1	-1	2008
90	1257	-1	-1	2008
3440	1257	-1	-1	2008
270	1257	-1	-1	2008
2905	1257	-1	-1	2008
3715	1257	-1	-1	2008
2370	1257	-1	-1	2008
88	1257	-1	-1	2008
4158	1257	-1	-1	2008
93	1257	-1	-1	2008
3940	1257	-1	-1	2008
901	1257	-1	-1	2008
391	1257	-1	-1	2008
1855	1257	-1	-1	2008
5202	1257	-1	-1	2008
577	1257	-1	-1	2008
3809	1257	-1	-1	2008
4048	1257	-1	-1	2008
5193	1257	0	-1	2008
2515	1257	0	-1	2008
2892	1257	0	-1	2008
4101	1257	0	-1	2008
1328	1257	0	-1	2008
4029	1257	0	-1	2008
2953	1257	0	-1	2008
635	1257	0	-1	2008
195	1257	0	-1	2008
2126	1257	0	-1	2008
5203	1257	0	-1	2008
4012	1257	1	-1	2008
3961	1257	-1	-1	2008
4167	1257	-1	-1	2008
3919	1257	-1	-1	2008
4029	1257	-1	-1	2008
2044	1257	-1	-1	2008
3715	1257	-1	-1	2008
1117	1257	-1	-1	2008
43	1257	-1	-1	2008
3149	1257	-1	-1	2008
4053	1257	-1	-1	2008
3940	1257	0	-1	2008
1808	1257	0	-1	2008
3154	10706	1	-1	2008
444	10706	-1	-1	2008
3973	10706	-1	-1	2008
1563	10706	-1	-1	2008
1973	10706	-1	-1	2008
932	10706	-1	-1	2008
5204	10706	-1	-1	2008
2397	10706	-1	-1	2008
4598	4056	1	-1	2008
3916	4056	1	-1	2008
105	4056	1	-1	2008
3203	4056	1	-1	2008
3435	4056	-1	-1	2008
4903	4056	-1	-1	2008
2071	4056	-1	-1	2008
4554	4056	-1	-1	2008
2130	4056	-1	-1	2008
391	4056	-1	-1	2008
4549	4056	-1	-1	2008
3793	4056	-1	-1	2008
222	4056	0	-1	2008
3377	4056	0	-1	2008
635	4056	0	-1	2008
2428	4056	0	-1	2008
4037	4056	0	-1	2008
975	5261	-1	-1	2008
210	5261	-1	-1	2008
85	5261	-1	-1	2008
202	5261	-1	-1	2008
1373	5261	-1	-1	2008
391	5261	-1	-1	2008
3384	5261	-1	-1	2008
2434	5261	-1	-1	2008
817	5261	-1	-1	2008
2044	5261	-1	-1	2008
3708	5261	0	-1	2008
4123	4565	1	-1	2008
5205	4565	1	-1	2008
2394	4565	1	-1	2008
3919	4565	1	-1	2008
635	4565	1	-1	2008
457	4565	1	-1	2008
361	4565	1	-1	2008
2399	4565	1	-1	2008
4681	4565	1	-1	2008
3371	4565	1	-1	2008
3941	4565	1	-1	2008
2373	4565	1	-1	2008
347	4565	1	-1	2008
3927	4565	1	-1	2008
4952	4565	1	-1	2008
377	4565	1	-1	2008
4115	4565	1	-1	2008
2130	4565	1	-1	2008
1437	4565	1	-1	2008
195	4565	1	-1	2008
1993	4565	1	-1	2008
3377	4565	1	-1	2008
480	4565	1	-1	2008
2503	4565	1	-1	2008
4478	4565	1	-1	2008
2075	4565	1	-1	2008
1749	4565	1	-1	2008
3708	4565	1	-1	2008
349	4565	1	-1	2008
105	4565	1	-1	2008
4133	4565	1	-1	2008
3940	4565	1	-1	2008
1684	4565	1	-1	2008
2470	4565	1	-1	2008
2215	4565	1	-1	2008
3131	4565	1	-1	2008
1493	4565	1	-1	2008
4124	4565	1	-1	2008
1605	4565	1	-1	2008
836	4565	1	-1	2008
5206	4565	1	-1	2008
184	4565	1	-1	2008
3926	4565	1	-1	2008
62	4565	1	-1	2008
4247	4565	1	-1	2008
1715	4565	1	-1	2008
647	4565	-1	-1	2008
85	4565	-1	-1	2008
4116	4565	-1	-1	2008
3909	4565	-1	-1	2008
4843	4565	-1	-1	2008
2310	4565	-1	-1	2008
2071	4565	-1	-1	2008
210	4565	-1	-1	2008
3911	4565	-1	-1	2008
3943	4565	-1	-1	2008
4117	4565	-1	-1	2008
2495	4565	-1	-1	2008
2363	4565	-1	-1	2008
2490	4565	-1	-1	2008
3068	4565	-1	-1	2008
1349	4565	-1	-1	2008
1607	4565	-1	-1	2008
4671	4565	-1	-1	2008
3915	4565	-1	-1	2008
3914	4565	-1	-1	2008
3946	4565	-1	-1	2008
4837	4565	0	-1	2008
411	4565	0	-1	2008
4113	4565	0	-1	2008
4145	4565	0	-1	2008
3976	4565	0	-1	2008
202	4565	0	-1	2008
749	4565	0	-1	2008
566	4565	0	-1	2008
3734	4565	0	-1	2008
2434	10707	-1	-1	2008
356	10707	-1	-1	2008
2931	10707	-1	-1	2008
4036	10708	-1	-1	2008
375	10708	-1	-1	2008
2292	10708	-1	-1	2008
206	10708	-1	-1	2008
2044	4001	-1	-1	2008
3708	4001	-1	-1	2008
1256	4001	-1	-1	2008
391	4001	-1	-1	2008
901	4001	-1	-1	2008
4298	4001	-1	-1	2008
278	4001	0	-1	2008
3407	6460	-1	-1	2008
415	6460	-1	-1	2008
3964	6460	-1	-1	2008
2071	6460	-1	-1	2008
1328	6460	-1	-1	2008
210	6460	-1	-1	2008
3919	6460	-1	-1	2008
3976	6460	-1	-1	2008
2509	6460	-1	-1	2008
4037	6460	-1	-1	2008
2428	6460	-1	-1	2008
43	10709	1	-1	2008
3371	10709	1	-1	2008
1629	10709	1	-1	2008
3939	10709	1	-1	2008
2698	10709	-1	-1	2008
3937	10709	-1	-1	2008
101	10709	-1	-1	2008
584	10709	-1	-1	2008
4353	10709	-1	-1	2008
2071	10709	-1	-1	2008
1601	10709	-1	-1	2008
1993	10709	-1	-1	2008
455	10709	-1	-1	2008
4205	10709	-1	-1	2008
749	10709	-1	-1	2008
206	10709	-1	-1	2008
2428	10709	-1	-1	2008
2130	10709	-1	-1	2008
4598	10709	-1	-1	2008
62	10709	0	-1	2008
635	10709	0	-1	2008
817	10710	-1	-1	2008
3793	10710	-1	-1	2008
88	10710	-1	-1	2008
4213	10710	-1	-1	2008
2957	3084	1	-1	2008
2692	3084	-1	-1	2008
212	3084	-1	-1	2008
1683	3084	-1	-1	2008
2312	3084	-1	-1	2008
5207	3084	-1	-1	2008
3300	3084	-1	-1	2008
278	3084	-1	-1	2008
3416	3084	-1	-1	2008
3972	3084	0	-1	2008
2896	3084	0	-1	2008
635	2312	1	-1	2008
202	2312	1	-1	2008
4092	2312	1	-1	2008
3974	2312	1	-1	2008
3960	2312	1	-1	2008
1973	2312	-1	-1	2008
1117	2312	-1	-1	2008
2926	2312	-1	-1	2008
2476	2312	-1	-1	2008
3058	2312	-1	-1	2008
3809	2312	-1	-1	2008
817	2312	-1	-1	2008
2130	2312	-1	-1	2008
1714	2312	-1	-1	2008
4593	2312	-1	-1	2008
4144	2312	-1	-1	2008
577	2312	-1	-1	2008
2178	2312	-1	-1	2008
4512	2312	-1	-1	2008
4558	2312	0	-1	2008
206	2312	0	-1	2008
4089	2312	0	-1	2008
1973	3194	-1	-1	2008
88	3194	-1	-1	2008
2482	3194	-1	-1	2008
817	3194	-1	-1	2008
1117	3194	-1	-1	2008
755	3194	-1	-1	2008
2546	3194	-1	-1	2008
4085	3194	-1	-1	2008
3960	3194	-1	-1	2008
584	3194	0	-1	2008
352	2749	1	-1	2008
2044	2749	1	-1	2008
424	2749	1	-1	2008
3377	2749	1	-1	2008
3738	2749	1	-1	2008
220	2749	1	-1	2008
1622	2749	1	-1	2008
3636	2749	1	-1	2008
2185	2749	1	-1	2008
3086	2749	1	-1	2008
4015	2749	1	-1	2008
2903	2749	1	-1	2008
4298	2749	1	-1	2008
3483	2749	1	-1	2008
43	2749	1	-1	2008
1785	2749	1	-1	2008
3180	2749	1	-1	2008
1808	2749	1	-1	2008
2042	2749	1	-1	2008
2383	2749	1	-1	2008
3833	2749	1	-1	2008
3371	2749	1	-1	2008
1742	2749	1	-1	2008
2233	2749	1	-1	2008
4001	2749	1	-1	2008
2361	2749	1	-1	2008
3158	2749	1	-1	2008
3104	2749	1	-1	2008
4375	2749	1	-1	2008
1542	2749	1	-1	2008
3972	2749	1	-1	2008
635	2749	1	-1	2008
2399	2749	1	-1	2008
1706	2749	1	-1	2008
1595	2749	1	-1	2008
2873	2749	1	-1	2008
3940	2749	1	-1	2008
389	2749	1	-1	2008
577	2749	1	-1	2008
88	2749	1	-1	2008
5208	2749	1	-1	2008
2929	2749	1	-1	2008
2644	2749	1	-1	2008
603	2749	1	-1	2008
4285	2749	1	-1	2008
4940	2749	1	-1	2008
3066	2749	1	-1	2008
202	2749	1	-1	2008
3065	2749	1	-1	2008
1126	2749	1	-1	2008
2940	2749	1	-1	2008
3058	2749	1	-1	2008
3997	2749	1	-1	2008
2298	2749	1	-1	2008
457	2749	1	-1	2008
2916	2749	1	-1	2008
206	2749	1	-1	2008
85	2749	1	-1	2008
2905	2749	1	-1	2008
31	2749	1	-1	2008
2097	2749	1	-1	2008
5101	2749	1	-1	2008
212	2749	1	-1	2008
3098	2749	1	-1	2008
415	2749	1	-1	2008
1328	2749	1	-1	2008
2163	2749	1	-1	2008
4336	2749	1	-1	2008
4471	2749	1	-1	2008
2698	2749	1	-1	2008
3985	2749	1	-1	2008
5209	2749	1	-1	2008
1790	2749	1	-1	2008
2835	2749	1	-1	2008
195	2749	1	-1	2008
566	2749	-1	-1	2008
3981	2749	-1	-1	2008
2818	2749	-1	-1	2008
210	2749	-1	-1	2008
3999	2749	-1	-1	2008
4027	2749	-1	-1	2008
3961	2749	-1	-1	2008
3248	2749	-1	-1	2008
1272	2749	-1	-1	2008
3258	2749	-1	-1	2008
2182	2749	-1	-1	2008
1605	2749	-1	-1	2008
3708	2749	-1	-1	2008
335	2749	-1	-1	2008
4267	2749	-1	-1	2008
3788	2749	-1	-1	2008
2802	2749	-1	-1	2008
1136	2749	-1	-1	2008
346	2749	-1	-1	2008
1108	2749	-1	-1	2008
2370	2749	-1	-1	2008
1607	2749	-1	-1	2008
3809	2749	-1	-1	2008
5006	2749	-1	-1	2008
2630	2749	-1	-1	2008
3844	2749	-1	-1	2008
2126	2749	-1	-1	2008
2154	2749	-1	-1	2008
3993	2749	-1	-1	2008
617	2749	-1	-1	2008
1526	2749	-1	-1	2008
2881	2749	-1	-1	2008
2482	2749	0	-1	2008
391	2749	0	-1	2008
102	2749	0	-1	2008
523	2749	0	-1	2008
3940	10711	-1	-1	2008
817	10711	-1	-1	2008
4031	4216	1	-1	2008
3058	4216	1	-1	2008
4012	4216	1	-1	2008
2215	4216	1	-1	2008
3458	4216	1	-1	2008
391	4216	-1	-1	2008
817	4216	-1	-1	2008
1922	4216	-1	-1	2008
4511	4216	-1	-1	2008
2044	4216	-1	-1	2008
4201	4216	-1	-1	2008
584	4216	-1	-1	2008
5210	4216	-1	-1	2008
2185	4216	-1	-1	2008
270	4216	-1	-1	2008
1937	4216	-1	-1	2008
1714	4216	-1	-1	2008
3467	4216	-1	-1	2008
1051	4216	-1	-1	2008
2824	4216	-1	-1	2008
62	4216	0	-1	2008
912	4216	0	-1	2008
1683	2341	-1	-1	2008
3300	2341	-1	-1	2008
74	2341	-1	-1	2008
4217	444	1	-1	2008
230	444	1	-1	2008
3758	444	1	-1	2008
3149	444	1	-1	2008
4483	444	1	-1	2008
2370	444	1	-1	2008
3110	444	1	-1	2008
3867	444	1	-1	2008
4101	444	1	-1	2008
4443	444	1	-1	2008
270	444	1	-1	2008
3926	444	1	-1	2008
265	444	-1	-1	2008
1156	444	-1	-1	2008
4043	444	-1	-1	2008
2399	444	-1	-1	2008
3458	444	-1	-1	2008
352	444	-1	-1	2008
4092	444	-1	-1	2008
2044	444	-1	-1	2008
617	444	-1	-1	2008
3058	444	-1	-1	2008
3940	444	-1	-1	2008
2905	444	-1	-1	2008
4271	444	-1	-1	2008
817	444	-1	-1	2008
3738	444	-1	-1	2008
18	444	-1	-1	2008
88	444	-1	-1	2008
4485	444	-1	-1	2008
4362	444	-1	-1	2008
90	444	-1	-1	2008
96	444	-1	-1	2008
4441	444	-1	-1	2008
1714	444	-1	-1	2008
4501	444	-1	-1	2008
3912	444	0	-1	2008
62	444	0	-1	2008
1542	444	0	-1	2008
523	444	0	-1	2008
2149	444	0	-1	2008
635	444	0	-1	2008
4511	444	0	-1	2008
3086	444	0	-1	2008
202	444	0	-1	2008
4200	444	0	-1	2008
3086	444	1	-1	2008
817	444	1	-1	2008
2312	444	1	-1	2008
901	444	1	-1	2008
5211	444	1	-1	2008
3738	444	1	-1	2008
1084	444	1	-1	2008
3377	444	1	-1	2008
390	444	1	-1	2008
2896	444	1	-1	2008
2215	444	1	-1	2008
3234	444	1	-1	2008
584	444	1	-1	2008
3098	444	1	-1	2008
4282	444	1	-1	2008
2881	444	1	-1	2008
3833	444	1	-1	2008
2185	444	1	-1	2008
2837	444	1	-1	2008
4031	444	1	-1	2008
270	444	1	-1	2008
3154	444	1	-1	2008
2399	444	1	-1	2008
3985	444	1	-1	2008
212	444	1	-1	2008
2903	444	1	-1	2008
3981	444	1	-1	2008
3998	444	1	-1	2008
60	444	1	-1	2008
3066	444	1	-1	2008
347	444	-1	-1	2008
4012	444	-1	-1	2008
300	444	-1	-1	2008
4001	444	-1	-1	2008
1600	444	-1	-1	2008
1785	444	-1	-1	2008
202	444	-1	-1	2008
1742	444	-1	-1	2008
3258	444	-1	-1	2008
3976	444	-1	-1	2008
2894	444	-1	-1	2008
2891	444	-1	-1	2008
2916	444	-1	-1	2008
3993	444	-1	-1	2008
85	444	-1	-1	2008
1922	444	-1	-1	2008
1117	444	-1	-1	2008
2351	444	-1	-1	2008
1224	444	-1	-1	2008
2659	444	-1	-1	2008
827	444	-1	-1	2008
43	444	-1	-1	2008
750	444	-1	-1	2008
1550	444	-1	-1	2008
955	444	0	-1	2008
2211	444	0	-1	2008
4030	444	0	-1	2008
905	444	0	-1	2008
1272	444	0	-1	2008
352	444	0	-1	2008
1256	444	0	-1	2008
3158	444	0	-1	2008
912	444	0	-1	2008
4300	444	0	-1	2008
1108	444	0	-1	2008
905	5268	1	-1	2008
2044	5268	1	-1	2008
2905	5268	-1	-1	2008
817	5268	-1	-1	2008
43	5268	-1	-1	2008
444	5268	-1	-1	2008
4162	5268	-1	-1	2008
3976	5268	-1	-1	2008
3025	5268	-1	-1	2008
3416	5268	-1	-1	2008
18	5268	-1	-1	2008
352	5268	-1	-1	2008
3458	5268	0	-1	2008
2370	5268	0	-1	2008
584	315	1	-1	2008
4012	315	1	-1	2008
2330	315	1	-1	2008
912	315	1	-1	2008
4092	315	1	-1	2008
2955	315	1	-1	2008
2763	315	1	-1	2008
3974	315	1	-1	2008
3127	315	1	-1	2008
202	315	1	-1	2008
212	315	1	-1	2008
3154	315	1	-1	2008
1715	315	1	-1	2008
2370	315	1	-1	2008
2925	315	1	-1	2008
2185	315	-1	-1	2008
3105	315	-1	-1	2008
1117	315	-1	-1	2008
4328	315	-1	-1	2008
1051	315	-1	-1	2008
1595	315	-1	-1	2008
1256	315	-1	-1	2008
3416	315	-1	-1	2008
3311	315	-1	-1	2008
1785	315	-1	-1	2008
2444	315	-1	-1	2008
4031	315	-1	-1	2008
4013	315	-1	-1	2008
4085	315	-1	-1	2008
1607	315	-1	-1	2008
4048	315	-1	-1	2008
1156	315	-1	-1	2008
3973	315	-1	-1	2008
3058	315	-1	-1	2008
3738	315	-1	-1	2008
43	315	-1	-1	2008
2482	315	-1	-1	2008
2934	315	0	-1	2008
3083	315	0	-1	2008
817	315	0	-1	2008
352	315	0	-1	2008
3940	315	0	-1	2008
2122	315	0	-1	2008
3086	315	0	-1	2008
2044	315	0	-1	2008
635	315	0	-1	2008
3715	315	0	-1	2008
3192	315	0	-1	2008
300	315	0	-1	2008
257	315	0	-1	2008
858	10712	1	-1	2008
4055	10712	1	-1	2008
184	10712	-1	-1	2008
4202	10712	-1	-1	2008
817	10712	-1	-1	2008
975	10712	-1	-1	2008
1373	10712	-1	-1	2008
202	10712	-1	-1	2008
2130	10712	-1	-1	2008
3384	10712	-1	-1	2008
4242	10712	-1	-1	2008
3940	10712	-1	-1	2008
749	10712	-1	-1	2008
3201	10712	-1	-1	2008
584	10712	0	-1	2008
1922	10712	0	-1	2008
3964	10712	0	-1	2008
3799	10712	0	-1	2008
3708	10712	0	-1	2008
4107	10712	0	-1	2008
523	10712	1	-1	2008
352	10712	1	-1	2008
3058	10712	1	-1	2008
4548	10712	1	-1	2008
346	10712	1	-1	2008
3377	10712	1	-1	2008
3974	10712	1	-1	2008
202	10712	1	-1	2008
4089	10712	1	-1	2008
4092	10712	1	-1	2008
2835	10712	1	-1	2008
3086	10712	1	-1	2008
4544	10712	1	-1	2008
4217	10712	1	-1	2008
4362	10712	1	-1	2008
3201	10712	1	-1	2008
4904	10712	1	-1	2008
4468	10712	1	-1	2008
4981	10712	1	-1	2008
2097	10712	1	-1	2008
4012	10712	1	-1	2008
2555	10712	1	-1	2008
3938	10712	1	-1	2008
817	10712	-1	-1	2008
2610	10712	-1	-1	2008
2044	10712	-1	-1	2008
2130	10712	-1	-1	2008
4102	10712	-1	-1	2008
91	10712	-1	-1	2008
1117	10712	-1	-1	2008
577	10712	-1	-1	2008
3809	10712	-1	-1	2008
4048	10712	-1	-1	2008
2642	10712	-1	-1	2008
18	10712	-1	-1	2008
1714	10712	-1	-1	2008
3311	10712	-1	-1	2008
2480	10712	-1	-1	2008
90	10712	-1	-1	2008
444	10712	-1	-1	2008
3919	10712	-1	-1	2008
2824	10712	-1	-1	2008
1922	10712	-1	-1	2008
749	10712	-1	-1	2008
2991	10712	-1	-1	2008
4173	10712	-1	-1	2008
4116	10712	-1	-1	2008
912	10712	0	-1	2008
1542	10712	0	-1	2008
1000	10712	0	-1	2008
195	10712	0	-1	2008
3940	10712	0	-1	2008
635	10712	0	-1	2008
4216	10712	0	-1	2008
3928	10712	0	-1	2008
2122	10712	0	-1	2008
749	2097	1	-1	2008
584	2097	1	-1	2008
85	2097	-1	-1	2008
3927	2097	-1	-1	2008
3262	2097	-1	-1	2008
2130	2097	-1	-1	2008
1373	2097	-1	-1	2008
817	2097	-1	-1	2008
2480	2097	-1	-1	2008
2608	2097	0	-1	2008
206	2097	0	-1	2008
2312	10713	-1	-1	2008
444	10713	-1	-1	2008
391	10713	-1	-1	2008
905	10713	-1	-1	2008
4362	10713	-1	-1	2008
3633	3158	1	-1	2008
43	3158	1	-1	2008
1629	3158	1	-1	2008
4867	3158	1	-1	2008
202	3158	1	-1	2008
4066	3158	1	-1	2008
391	3158	1	-1	2008
484	3158	1	-1	2008
3940	3158	1	-1	2008
5212	3158	1	-1	2008
1437	3158	1	-1	2008
3126	3158	1	-1	2008
5213	3158	1	-1	2008
2892	3158	1	-1	2008
4205	3158	1	-1	2008
4598	3158	1	-1	2008
4118	3158	1	-1	2008
1108	3158	1	-1	2008
3695	3158	1	-1	2008
4074	3158	-1	-1	2008
206	3158	-1	-1	2008
2130	3158	-1	-1	2008
4127	3158	-1	-1	2008
3939	3158	-1	-1	2008
4201	3158	-1	-1	2008
2071	3158	-1	-1	2008
2139	3158	-1	-1	2008
2428	3158	-1	-1	2008
4116	3158	-1	-1	2008
4449	3158	-1	-1	2008
3823	3158	-1	-1	2008
792	3158	-1	-1	2008
1176	3158	-1	-1	2008
4827	3158	-1	-1	2008
195	3158	-1	-1	2008
1922	3158	-1	-1	2008
2480	3158	-1	-1	2008
749	3158	0	-1	2008
377	3158	0	-1	2008
635	3158	0	-1	2008
421	3158	0	-1	2008
1985	3158	0	-1	2008
2659	3158	1	-1	2008
3633	3158	1	-1	2008
3937	3158	1	-1	2008
2044	3158	1	-1	2008
4362	3158	1	-1	2008
817	3158	1	-1	2008
3940	3158	1	-1	2008
2185	3158	1	-1	2008
3809	3158	1	-1	2008
901	3158	1	-1	2008
4015	3158	1	-1	2008
4030	3158	1	-1	2008
67	3158	1	-1	2008
220	3158	1	-1	2008
3461	3158	1	-1	2008
584	3158	1	-1	2008
2835	3158	1	-1	2008
3377	3158	1	-1	2008
5214	3158	1	-1	2008
5215	3158	1	-1	2008
352	3158	1	-1	2008
2905	3158	1	-1	2008
43	3158	1	-1	2008
5212	3158	1	-1	2008
4485	3158	1	-1	2008
2012	3158	1	-1	2008
2394	3158	1	-1	2008
2122	3158	1	-1	2008
1977	3158	1	-1	2008
5216	3158	1	-1	2008
4339	3158	1	-1	2008
317	3158	1	-1	2008
390	3158	1	-1	2008
1084	3158	1	-1	2008
2083	3158	1	-1	2008
2197	3158	1	-1	2008
2873	3158	1	-1	2008
3058	3158	1	-1	2008
2470	3158	1	-1	2008
4459	3158	1	-1	2008
4095	3158	1	-1	2008
1993	3158	1	-1	2008
3238	3158	1	-1	2008
3086	3158	1	-1	2008
523	3158	1	-1	2008
2763	3158	1	-1	2008
3844	3158	1	-1	2008
1641	3158	1	-1	2008
4282	3158	1	-1	2008
3636	3158	1	-1	2008
2203	3158	1	-1	2008
206	3158	1	-1	2008
4904	3158	1	-1	2008
3014	3158	1	-1	2008
5217	3158	1	-1	2008
4031	3158	1	-1	2008
3455	3158	1	-1	2008
1494	3158	1	-1	2008
2482	3158	-1	-1	2008
3258	3158	-1	-1	2008
4532	3158	-1	-1	2008
4012	3158	-1	-1	2008
2894	3158	-1	-1	2008
1629	3158	-1	-1	2008
2956	3158	-1	-1	2008
1922	3158	-1	-1	2008
3416	3158	-1	-1	2008
212	3158	-1	-1	2008
1785	3158	-1	-1	2008
85	3158	-1	-1	2008
2916	3158	-1	-1	2008
3231	3158	-1	-1	2008
3961	3158	-1	-1	2008
210	3158	-1	-1	2008
202	3158	-1	-1	2008
234	3158	-1	-1	2008
1973	3158	-1	-1	2008
2644	3158	-1	-1	2008
4184	3158	-1	-1	2008
265	3158	-1	-1	2008
1746	3158	-1	-1	2008
3867	3158	-1	-1	2008
3837	3158	-1	-1	2008
3973	3158	-1	-1	2008
744	3158	-1	-1	2008
3311	3158	-1	-1	2008
2929	3158	-1	-1	2008
2903	3158	-1	-1	2008
4980	3158	-1	-1	2008
3993	3158	-1	-1	2008
5218	3158	-1	-1	2008
4079	3158	-1	-1	2008
3972	3158	-1	-1	2008
2100	3158	0	-1	2008
3738	3158	0	-1	2008
1328	3158	0	-1	2008
905	3158	0	-1	2008
577	3158	0	-1	2008
1560	3158	0	-1	2008
3999	3158	0	-1	2008
3098	3158	0	-1	2008
278	3158	0	-1	2008
1889	3158	0	-1	2008
3981	3158	0	-1	2008
1132	3158	0	-1	2008
4658	3158	0	-1	2008
1252	3158	0	-1	2008
4284	3158	0	-1	2008
2394	2042	1	-1	2008
1172	2042	1	-1	2008
1715	2042	1	-1	2008
3940	2042	1	-1	2008
2905	2042	1	-1	2008
3180	2042	1	-1	2008
3416	2042	1	-1	2008
905	2042	1	-1	2008
4031	2042	1	-1	2008
352	2042	1	-1	2008
3390	2042	1	-1	2008
2873	2042	1	-1	2008
2185	2042	1	-1	2008
4012	2042	1	-1	2008
4300	2042	1	-1	2008
817	2042	1	-1	2008
2207	2042	1	-1	2008
3238	2042	1	-1	2008
3377	2042	1	-1	2008
836	2042	1	-1	2008
1136	2042	1	-1	2008
